center,left,right,steering,throttle,brake,speed
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_37_816.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_37_816.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_37_816.jpg,0,0,0,13.59908
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_37_896.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_37_896.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_37_896.jpg,0.2,0,0,13.52729
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_37_977.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_37_977.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_37_977.jpg,0.4,0,0,13.28572
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_38_056.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_38_056.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_38_056.jpg,0.6000001,0,0,13.09173
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_38_135.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_38_135.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_38_135.jpg,0.8000001,0,0,12.87096
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_38_217.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_38_217.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_38_217.jpg,0.8290549,0,0,12.68424
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_38_297.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_38_297.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_38_297.jpg,0.5916792,0,0,12.61894
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_38_376.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_38_376.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_38_376.jpg,0.3588846,0,0,12.66871
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_38_458.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_38_458.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_38_458.jpg,0.2882557,0,0,12.58075
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_38_537.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_38_537.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_38_537.jpg,0.4882558,0,0,12.4686
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_38_619.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_38_619.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_38_619.jpg,0.4200622,0,0,12.32103
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_38_698.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_38_698.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_38_698.jpg,0.1784343,0,0,12.29149
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_38_778.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_38_778.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_38_778.jpg,0,0,0,12.13311
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_38_856.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_38_856.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_38_856.jpg,0,0,0,12.08184
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_38_937.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_38_937.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_38_937.jpg,0,0,0,11.90394
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_39_017.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_39_017.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_39_017.jpg,0,0.1616164,0,11.84612
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_39_096.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_39_096.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_39_096.jpg,0,0.4003259,0,12.19971
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_39_176.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_39_176.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_39_176.jpg,0,0.6464785,0,12.62741
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_39_255.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_39_255.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_39_255.jpg,0,0.8760718,0,13.26393
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_39_336.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_39_336.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_39_336.jpg,0,1,0,14.24797
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_39_416.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_39_416.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_39_416.jpg,0,1,0,15.08456
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_39_492.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_39_492.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_39_492.jpg,0,0.9245799,0,15.90688
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_39_573.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_39_573.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_39_573.jpg,0,0.6828496,0,16.51243
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_39_650.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_39_650.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_39_650.jpg,0,0.7453443,0,16.89144
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_39_732.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_39_732.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_39_732.jpg,0,0.8453033,0,17.75764
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_39_812.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_39_812.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_39_812.jpg,-0.15,0.6046969,0,18.27379
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_39_892.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_39_892.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_39_892.jpg,-0.35,0.3656047,0,18.49212
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_39_973.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_39_973.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_39_973.jpg,-0.4794298,0.1238066,0,18.44946
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_40_054.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_40_054.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_40_054.jpg,-0.2358153,0,0,18.30018
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_40_133.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_40_133.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_40_133.jpg,0,0,0,18.14248
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_40_213.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_40_213.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_40_213.jpg,0,0,0,17.97943
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_40_288.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_40_288.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_40_288.jpg,-0.05,0,0,17.96268
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_40_367.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_40_367.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_40_367.jpg,-0.25,0,0,17.79327
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_40_446.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_40_446.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_40_446.jpg,-0.3834094,0,0,17.59852
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_40_526.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_40_526.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_40_526.jpg,-0.2795203,0,0,17.43595
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_40_603.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_40_603.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_40_603.jpg,-0.4795204,0,0,17.24562
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_40_683.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_40_683.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_40_683.jpg,-0.6795204,0,0,17.00275
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_40_765.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_40_765.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_40_765.jpg,-0.8795205,0,0,16.71638
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_40_844.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_40_844.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_40_844.jpg,-1,0,0,16.40368
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_40_927.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_40_927.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_40_927.jpg,-0.8318735,0,0,16.19079
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_41_008.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_41_008.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_41_008.jpg,-0.5936466,0,0,16.0964
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_41_087.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_41_087.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_41_087.jpg,-0.3464137,0,0,15.97716
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_41_173.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_41_173.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_41_173.jpg,-0.09021431,0,0,15.7952
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_41_258.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_41_258.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_41_258.jpg,0,0,0,15.6483
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_41_343.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_41_343.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_41_343.jpg,0,0,0,15.51792
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_41_432.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_41_432.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_41_432.jpg,0,0,0,15.39109
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_41_517.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_41_517.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_41_517.jpg,0,0,0,15.2326
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_41_604.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_41_604.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_41_604.jpg,0,0.2566985,0,15.27084
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_41_689.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_41_689.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_41_689.jpg,0,0.5123168,0,15.59073
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_41_770.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_41_770.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_41_770.jpg,0,0.7656861,0,16.03935
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_41_858.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_41_858.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_41_858.jpg,0,1,0,17.00542
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_41_940.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_41_940.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_41_940.jpg,0,1,0,17.84111
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_42_026.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_42_026.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_42_026.jpg,0,1,0,18.66809
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_42_113.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_42_113.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_42_113.jpg,0,1,0,19.6933
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_42_198.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_42_198.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_42_198.jpg,0,1,0,20.50471
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_42_282.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_42_282.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_42_282.jpg,0,1,0,21.30888
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_42_369.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_42_369.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_42_369.jpg,0,1,0,22.10559
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_42_456.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_42_456.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_42_456.jpg,0,1,0,23.09025
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_42_539.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_42_539.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_42_539.jpg,0,1,0,23.87235
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_42_622.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_42_622.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_42_622.jpg,0,0.8317865,0,24.60162
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_42_711.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_42_711.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_42_711.jpg,-0.05,0.5655736,0,25.08574
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_42_797.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_42_797.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_42_797.jpg,-0.3,0.3079637,0,25.29782
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_42_881.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_42_881.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_42_881.jpg,-0.2649367,0.05559794,0,25.21099
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_42_968.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_42_968.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_42_968.jpg,-0.004533792,0,0,25.00973
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_43_056.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_43_056.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_43_056.jpg,0,0,0,24.7506
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_43_140.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_43_140.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_43_140.jpg,0,0,0,24.55063
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_43_224.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_43_224.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_43_224.jpg,0,0,0,24.35303
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_43_310.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_43_310.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_43_310.jpg,0,0,0,24.15719
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_43_397.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_43_397.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_43_397.jpg,0,0,0,23.91459
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_43_483.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_43_483.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_43_483.jpg,0,0,0,23.72231
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_43_569.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_43_569.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_43_569.jpg,0,0,0,23.53159
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_43_655.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_43_655.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_43_655.jpg,0,0.08151798,0,23.32858
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_43_741.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_43_741.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_43_741.jpg,0,0.3442248,0,23.34126
